,review_id,user_id,business_id,stars,useful,funny,cool,text,date,pc1,pc2,pc3
2171,Lb8ZMjcujbCMFI1fUGXDqA,9YLAkGv4_yAqwPh4dQSthQ,icp_IKE9zIkAqAucyS1vTA,5.0,0,0,0,"I'm a big beef noodle soup lover. The soup base at Hakka is authentic. If you are looking for the best beef noodle soup in philly, Hakka is a must try.

Side dishes are great and they are great matches for the beef noodle soup. Highly recommend!",2018-04-06 02:15:00,0.64103764,0.45201725,0.89160407
2172,C23EX1oIp8V4bxzqDXuDuQ,pPpKjxY6cAU6KnS-rKtl1A,mcr1lAEdvGLMJhuPwI3I2A,3.0,0,0,0,"I was very excited to find a Taiwanese place that also served milk tea in Reno. Being in the Bay area has certainly spoiled me and my milk tea craze. There are so many different places to choose from. 

They are nice people. Overall their food is just okay. I do love their daily soups. They are some legit Chinese soups, which I simply ADORE and cannot get enough of. Their Zha Jiang Mien tasted like Taiwanese spaghetti, which they do advertise as in fine print. Their popcorn chicken tastes like every other popcorn chicken out there. So it was satisfying. 

They only serve black milk teas which was a little bit disappointing to me since I prefer jasmine green milk tea. 

Overall, 3 STARS just because there's no other milk tea place in Reno. Would I come back? Yea, I guess. It's nice that they have a check-in discount offer though.",2013-01-03 23:49:41,0.7835065,0.21481334,0.31212798
2173,qcCj-ZSSWc0Cee2KlV0QpQ,j3iabNFwZwZ6dS0a7vMMag,pNu5bd9aL3jcJClfdQ86MQ,4.0,0,0,0,This is my favorite restaurant! The food is always great! My favorite is the layered pita dip and the chicken kabob! However the service this time was not that great....she was very pushy seeming like she was trying to get us to be done. We were there to visit with friends we haven't seen in a while! We would have stayed for another drink but she seemed to be rushing us out! We would have gave 5 stars but due to the service we gave 4.,2014-02-25 04:00:53,0.77805734,-0.08213712,-0.5246103
2174,Xez0JEshopHdi7B3TkOvzg,nF2YRB4P_EQIyRwU6cW9IQ,Gw7UW0E2BguzL9suQnwDeg,5.0,0,0,0,"Quite simply, Spot puts other burger places to shame. Quality ingredients top to bottom",2017-07-29 17:04:37,1.3540796,-0.5604077,-0.10893831
2175,Rd56fckwAXJgkFGhKi_nig,XAY_svZ93mTCmBKpVvLkWg,A2q7d-CBM2-81tVkmS4JMw,3.0,2,0,0,"I was there on a week day and considering the $15/person price....it was pretty good. I appreciated the wide selection of Italian, American, Chinese and salad bar choices.

But the desert bar......that maybe be the only reason I go back. They had 6-7 choices of super delicious ice cream. My mint and oreo ice cream mix was perfection. Plus lots of other little cakes, pies and what not.",2015-05-28 14:44:06,0.29693222,-0.27140462,0.4135406
2176,vlnUq5UMO0-xvJ7f61rXQw,g4JhhmmB99qWTyUU3Ohrlw,2KIDQyTh-HzLxOUEDqtDBg,5.0,3,0,0,"Everything is good here. Hot Italian sandwich is my favorite. I get all the regular Italian food. Pasta, ravioli, lasagna, chicken parmigiana and pizza. So good. The only downside is a large crowd at lunch time.",2018-06-21 21:07:54,1.5265174,-0.17960303,0.44467685
2177,rowaf0ufs4kRQEPXhfKQCA,O0zn_mFOSPhmOg4TkHTkEQ,Dv6RfXLYe1atjgz3Xf4GGw,2.0,0,0,0,"I was in town on business and feeling on the edge of a cold and I was really looking forward to a healthy salad, but unfortunately I didn't have the best experience. I ordered the Chopped Med Salad and there was so much oily dressing that it leaked through the take out bag and puddled at the bottom. The menu also indicated it had greens, but in fact it was on a bed of iceberg, which I find a bit shocking for a vegetarian restaurant. Where is the nutrition value in that? The only plus was getting a free (tasty) lemonade because I checked in on FourSquare. Overall I found it bland, boring and uninspired for a veggie place.",2012-12-04 23:02:04,0.45707947,-1.1616662,0.37733808
2178,s4UpIZzZ-U2Ez1-SXaAZvw,aRpqZoVB9NpOIRr04yrwjA,s4r3OEFu8q1HAB06CnEPCA,5.0,0,0,0,"So, it's our 5th visit. Two happy hour visits, love the bar bites. One birthday. One Valentines. All good. But, tonight, on a regular Friday date night we were drawn in with a nice price fix email, and we were very pleased. Exceptional service, special thanks to Phillip on lead and Robert on the assist. Gracious, accommodating and not the least perturbed by a ""promotional offer"" guest. BUT WAIT, there's more. The lobster was sweet and delicious. The filet perfectly cooked. Oh, and the Key Lime pie, delightful!  A lovely night with good value and a lasting sweet taste in the palate.",2018-09-29 01:19:39,0.12986341,0.011223611,-0.37414393
2179,JM-cwZr5nyF8CyoTsBc0rg,wj9LopuC3T5FyluSnCLP7A,Zs33Yd9efUHqp7sBe7I7jg,5.0,3,0,1,"We went to Lee to have a garment essentially ""created"" and brought in a few yards of the garment.  It took us about 20 minutes and a few sketches to explain what we wanted.  He has his own way of doing things and understood what we wanted. It came out perfect!!  Beyond perfect it was exactly what we envisioned. The man is very nice, he even allowed us to have our puppy (handheld) in his store. Prices will reflect the area,Santa Barbara.",2015-01-05 18:44:58,-1.5046691,-0.47769523,0.5523773
2180,mHw6F7R-8FjlRsLhvxetKA,RMpF6ECZBVQOC56lNra6OQ,uvAP4JuwHzZeZJ_aZyNLrg,3.0,0,0,0,"It's alright...pricey, needs remodeling.  I've had some great things and some mediocre things.  Not my first pick in the area.",2014-07-16 01:10:18,-1.0404736,-0.19971253,1.5475489
2181,gqBnm0RJIcon35BT45UNDQ,sjqk-tPxEU4vkJEHzlrIJQ,C1D2o1VV2TDjpkG3BsdseA,5.0,0,0,0,"Wow, I can't believe how much I miss this place.   I spent many an undergraduate day on the patio sipping cold beers and enjoying cheese dip (which is the best ever).   The location is amazing, and since I used to live at 20th and Grand I did not have far to go to enjoy the grub when coming back from campus. 
   One other thing that my buddy and I figured out, we always went right before they were closing and they always piled free food on us.   Every time we always walked away with our order plus a free bag of chips and bean dip or cheese dip or anything else they were just going to toss at the end of the day.   Thanks SATCO for all the good times and great food.",2008-05-09 17:31:32,-0.2891492,0.080973744,-0.67733365
2182,8DDZVoC6PPU3Rb7rBdgKpQ,hWDybu_KvYLSdEFzGrniTw,o9Gru-QFoxGK26FSWRCLXA,4.0,8,5,6,"As I walked out from the baggage claim and saw the National van driving away from the stop, I was all set to slam them with a one star review. And then, not more than 2 minutes later, another National bus arrived and picked me up. Saved!

A very bumpy ride, which might be bus quality and might be PHL paving quality, but we were at the parking lot shortly. And the first stop was at the Executive/Emerald elite row, where a long line of sparkly clean cars awaited, keys in the ignition and trunk lids up.

And yes, since my last review there is now cover (or maybe I missed seeing it then). You can look at your car and even put your bags in the trunk without having to step into the rain. Awesome.

Checking out is a speedy process once you actually get to the gatehouse, but if there's only one open and there were other people ahead of you, it can be a bit.

Tip: There's a Wawa not too far away from here. If you know that you're not going to have time to find it and get back, get the prepaid fuel option.",2015-01-07 12:03:21,-1.5862899,-0.5815242,-0.2096689
2183,0GMJfVUNHH7oFh2FeSoe4Q,5PN5XXVw17b7_qoY_B2tNg,8uF-bhJFgT4Tn6DTb27viA,5.0,0,0,0,"This place is awesome! I didn't have the donuts, but they looked amazing and everyone else was ranting and raving about them. I did have the Mocha ice coffee. I can confidently say that it was the best overall coffee that I've ever had.",2015-03-20 20:30:00,0.30931705,0.8353911,0.35699052
2184,NCXmZQ-VDAu8yFSfgcp1iQ,oOfu-75wAzAoAPKzmloHeA,myCra8tDQ24BmfGCY9NDtA,4.0,0,0,0,"A beautiful park with a wonderful view of the river. The staff were dressed like the colonials, which was really nice to give you an authentic feel. While we were there, I made sure to check out the magnificent river, which was the main reason we were here. I also got to witness historic blacksmiths, and the processes for constructing materials such as ladles. I learned about historic food preservation, boat construction and how to make replicas, Washington's journey, and I witnessed the exact tavern that he sat down and constructed his plans for the night. Everything is in tact and despite a little room for renovations, I really enjoy this place.",2014-11-14 10:54:35,-0.8259823,0.36196834,-0.23981975
2185,rXSfXAI2cnzcenDaiihxjQ,uMYTVyb8YX6uq5Fnga1Pcw,n-iPn34tLaqnq-dI8m8Bkw,2.0,0,0,0,"This place used to be great. Now it's a $10 cover to listen to a live band. Not to be rude, but the lead singer was/is dreadful. To go to the club side, you now need to pay an extra $5.. people don't have that money. I intend to never come again.",2018-02-04 04:32:56,-1.1099331,0.5530063,-0.46543455
2186,M5nMt-dycdlBJnKMe75C-Q,_XA5tfQ1yQ_C_a-ZaFpoVg,EQ-TZ2eeD_E0BHuvoaeG5Q,5.0,2,1,2,"What an awesome experience. We arrived at around 9 on Presidents' Day and were seated in about 10 minutes. As we waited we got the bottomless drip, which was very tasty. They offer honey and other regular mix-ins for  your coffee, but I prefer mine black. We also got a sticky pecan bun. I highly recommend this to anyone. It is so doughy and sweet!!!! 

As we were seated, we were immediately waited to and served water and more coffee. I don't understand the bad reviews for service here. Our service was fantastic and all of the workers were so nice and informative. 

The food: we got the Apple Dutch baby pancake, blue corn grits, sorghum glazed bacon, and carrot cake waffle. All of the food was exceptional. I read the reviews on the grits, and being that I'm not a huge fan of grits, I was skeptical, but man were these grits good! The pancake was delicious also. I loved the crunch given by the celery and crisp apples on top; however, I do wish it was a bit more sweet. The bacon was probably the best part of our meal, besides the sticky bun:). I wasn't a huge fan of the carrot cake waffle, and I would recommend getting something else, as there are much better items on the menu. It wasn't horrible by any means, it just wasn't the best.

I love Milktooth, and I'm now gonna be one of those many people that hype it up. Keep up the good work and creative thinking! I will definitely be back to try that grilled cheese with the egg on top, and I want to see what this barista has really got.",2017-02-21 00:19:29,-0.11683702,-0.14367117,0.00636626
2187,u9GfTy2tszciUlOQ3FgIqA,7CXHMJijJLXjDRDZxGC1Vw,-o6bah2j6_IH9pkwANXcLA,5.0,0,0,0,"Really great pizzas. All the toppings are good, and the salads are fresh. Nice charred crust, tangy sauce, and the whole wheat option is awesome. It's nice to have such good pizza so close to home.",2012-04-29 20:07:48,1.2323186,0.16657954,1.1671371
2188,kJyeCkFkbnPSN0WuuFcn0g,5972COK0zxvINjnYQOLhNw,2KIDQyTh-HzLxOUEDqtDBg,4.0,5,0,0,"This is an outstanding Italian market
Friendly staff 
Takes me back to childhood days and all the Italian markets I shopped at with my grandparents 
Very old world 
Lots of goodies to find 
many rooms filled with Italian culture 
They offer 1 gluten free pastry at the bakery counter it's a chocolate moose cake out standing 
No gluten free pizza which is sad and I hope they change soon !!
There were prepackaged cookies and gluten free Italian items to be found 
It was my first visit, I am planning a second very soon",2016-01-31 01:38:45,-0.2513849,-0.107915714,0.22297727
2189,4w5j_hsaSOXAiDBEi9wMng,7HCG7YHOe2NtrdIsrXJk2g,-ZDcUUTOu0ijT6ZUrC1YOg,5.0,0,0,0,"I'd give them 15 stars if I could!

My 1981 Mercedes got its first dent, which is outstanding for a 37 year old car.  Honea genuinely made it look new.  Paint matched perfectly with no evidence of a repair (you always see something).  Ken is great and the workmanship outstanding!  When it's time for a new paint job on the old girl, I know exactly where to go!  I can't recommend them highly enough.",2018-10-03 16:18:57,-1.4754871,0.26957026,1.401173
2190,T_sEWZzauTedMUKZcxUEag,AKXWs8iaqLBTdU-slcvC_g,2vPz8WIiRGLyYtqadD4SPw,5.0,3,1,2,"Bought my candles last week and have loved them! I actually wish I was home more so that I could burn them more often than I do! I will be buying candles for Christmas gifts for people in my office and family members as well AND I really want to make candles with the candle making parties they offer. 

Will be back for sure and will recommend to anyone and everyone.",2015-09-10 21:03:38,-1.1976097,0.3505963,0.846844
2191,Q1FMruWRVY1xaBo2IYDdew,Uzl1zYygKI_yLLy_DmnwmA,Zi-F-YvyVOK0k5QD7lrLOg,5.0,1,0,0,"The definition of a 5 star restaurant.  (I know I grade easy, but if I was a food critic from the New York Times, I would still call this place 5 star).  It's not cheap so bring your money, but the food is WORTH it.  Oh and also, there's an in-house ghost.  Yeah that's right, dinner and a ghost.",2015-09-11 02:37:54,0.56761163,-0.13007686,-0.8284655
2192,mI7uhMtFh7-9gIPHKu1wig,uRHXmIrx5kDxe6AleGbNBQ,4oSBz4ug5LjxVn26DsQjUA,4.0,2,1,2,Definitely one of the best Jamaican Joints in Central New Jersey. A tad bit americanized and missing the heat and spices you would find in Jamaica but still close. Very clean restaurant and only one of two in Trenton where you can eat in comfortably. Prices are very reasonable and I highly recommend this place.,2015-06-22 19:53:11,0.23290385,1.532518,0.17393036
2193,uEn-QKoXbxktK-wtuT-DIg,0XGsGA2NthbbiU0F1eWkUw,jQBPO3rYkNwIaOdQS5ktgQ,5.0,0,0,0,"I went with a friend before a SLU basketball game.  We were able to sit down right away about 90 minutes before game time.  I got the knickerbocker martini which was really good.  We each got the dill pickle soup (it's a MUST!  sounds weird but tastes amazing), and I got the pesto chicken sandwich with a St. Louis City side salad.  It was all so good!  I want to go back and get dessert, because those options looked really tasty as well.

Their service was great, and we made it on time to the SLU basketball game :-)",2015-03-05 14:51:47,0.48627934,-0.70167565,-0.024333265
2194,OaFCU1wfDTzIjuU0AWsvbg,Cvi8nZTwDVaQkqmmgQwQMw,-ATiAtTikuGuqvaW2O6tNA,3.0,0,1,0,"This is a review for all of the Marathons that exist or have ever existed in Philly. I am pretty sure I have been to all of them over the past 7 years, from West Philly, to Rittenhouse Square, to the oceans - white with foammmmm.

Overall, the food is really nothing special. I somehow just always end up here for lunches because it's just...there. Now there are fewer locations so hopefully this won't keep happening to me.

The main positive of the menus is that there are a lot of healthy options. They have light salads, soups, even quinoa dishes, so there is always plenty to choose from. I normally get the Salmon Burger, which is nice, but I can definitely make this at home. Writing this review is making me feel dumb for going here so many times!",2012-07-17 18:02:39,0.27724755,0.22597735,0.15708484
2195,zbaEspWboOPPonKjB4jbWA,saQQmDQQJ14BVkm_sg53UA,dIpTuL2T1L98GQGU17IeSw,4.0,1,0,0,"A couple of nights ago the Tampa Bay Lady Bloggers met at The Bricks for our monthly book club meeting. The staff was very welcoming and was happy to push together several tables for us. Our server was so nice and helpful and cheerfully took a group photo for us (annoying bloggers).

The ""hole in the wall"" atmosphere at The Bricks is fun and eclectic, with local art for sale lining the walls. I loved the laid-back, hip feeling of the place.

I had the ""brick,paper,scissors"" martini and it was so refreshing and delicious that I had to get a second with my entree. The table shared an order of the ""bricklayer"" nachos and they were okay, but the house-made salsa on the side was out of this world. For my entree I got the ""bird and pig"", based on so many great Yelp recommendations. It did not disappoint with thick, crispy bacon, sweet apples and agave nectar, tasty chicken and delicious pressed ""sweet"" bread. I almost caved in and got the Ahi tuna BLT because it looked so good on the menu...I'll definitely be back and try that next time to compare.

Thank you Bricks for hosting our meet-up. See you again soon I hope! My blog post about our meeting at The Bricks is here: http://carolinecalcote.com/2012/06/28/tampa-bay-lady-bloggers-book-club/",2012-06-29 16:24:51,-0.57819504,0.4601339,-0.7152727
2196,hLFFFrA2SIqEqvoyicbEmg,9TC7-M_iaH9Xg4c4CjhetA,qEBL7U0kW4lkptcd_4wWbg,4.0,0,0,0,"I stopped here to get some gf desserts for my birthday this year. I was surprised to see they have a café menu that includes breakfast and lunch/dinner options, including pizza's. Pretty much anything you could want in gf form. Also of note is that many of their items are egg and dairy free. The muffins are all dairy-free actually. My husband got a warm cinnamon roll and it was deee-licious. If you served these to a crowd I don't believe most would suspect they were gf, all of what I've tried has tasted the same as wheat flour items.",2014-08-18 02:48:36,0.34286323,-1.1522975,0.8089791
2197,49YAnFL6io44_q5CR5__tQ,kbmUOqtVz4rB64zUpFKtnA,EqEcDeXqIq1YwnzHg_ZUFw,1.0,0,0,1,"I have literally returned their frozen gelato to them twice. First time it was a vanilla bean of sorts, second was a chocolate-way too sweet both times. I felt bad, but for the cost I knew I was't going to eat it. The sample was enough and I should have known. Other reason for the low score-customer service. It has happened twice. First time at the checkout I handed the guy who claimed to be the manager as he was talking to someone else while taking my money, and I said the amaretto is excellent, no response from him, finally he said ""Hi  how are you?"" and then immediately turned and walked away. What the hell? Second I wanted to recommend an idea for a flavor so I asked to see who was in charge at that time, I introduced myself and he did not, once I suggested the flavor he said, seriously, ""We don't take ideas for flavors from customers."" and turned away.  Honestly it kind of hurt.",2017-02-11 19:32:36,-0.84930605,-1.4058255,0.36792722
2198,k25OM0uHA3Lv2UoLI6eOXg,irm4DnlNMVMpv3sOV1rsxA,sdFJSq-EgmtplIwUamRwTQ,5.0,0,0,0,The bayou burger is literally the best burger I've ever had. Great staff also -definitely a big thumbs up.,2018-05-19 00:47:33,1.7585574,0.52653927,0.5110784
2199,AV4XYkzwjb-PZir28efeTQ,lAuOu8UxCY18XrJ_6qCrDw,Msuxr1f6EZbFjTPn7C4xww,4.0,0,0,0,"This is not the closest salon to my house, and I've done Groupons for other places, but I end up back here because the manis and pedis are good, reasonable, and the technicians are thorough and sweet.",2015-11-06 20:07:02,-1.8231553,0.698897,0.8717248
2200,QFKQPQoAZJW0FI-X23rHEA,m9_VVE866T6fMQWtSUE4eA,4NidY2tw42l6iobbtai_kA,5.0,0,0,0,"I really love NOSH! I originally came to try their Happy Hour on a Friday, but arrived at almost 8pm. Luckily they have their Bubbles Bar from 4-close on Friday's where select Rose and sparkling wines are just 4 bucks.
Fast forward to the following Friday and I'm in again but this time to actually try Happy Hour. My bartender from last week remembers my name and order! I was able to have ""my usual"" rosé, since I'm a frequent diner now. I was also able to try the bites from their happy hour menu. First of all, the mac and cheese was bomb AF! It was cheesy and seasoned, something I was not expecting, so kudos! The pasta, which was either orecchiette or tortellini was al dente... not my fave, but I'll order that Mac and cheese again any day! I also enjoyed the sliders which were good, spring rolls and poutine fries. All of the food thus far was really good, came out quickly, service was great from hostess to bartender to server, to managers checking in. NOSH is really a cute spot to unwind at. 
I'm really happy to have found my now go to Happy Hour spot.",2018-05-20 12:29:22,-0.09302504,0.066468954,-0.30337662
2201,wDgPNVsFk9MiiFhDS75kjw,1tb3eGwVwOcBYTU4zlYc7A,tP8wd-9CrI_RkHK424oifQ,5.0,0,0,0,"The manager, Jenny, is absolutely amazing. She handled an unfortunate incident with professionalism and class. I can't praise her enough for the kindness she shows her customers.",2016-05-19 17:25:56,-1.1356556,0.26975954,0.61187196
2202,co17QYqjXa57KPxrfzN98A,dI8kmo3hMqY7xwV9TmJlqA,tX60CIy3DrNah_oHHyknBw,4.0,2,0,1,"The Piasa Bird is a large painting on a cliff face on the Mississippi River just north of Alton.  The original paintings were discovered in the 17th century, but were destroyed.  The bird was repainted and later restored in its current location.  The legend of the Piasa Bird is likely a concoction of an American writer, and the original paintings may not have even been birds.  However, the Piasa Bird is a part of local tradition and a must-see for anyone traveling on the Great River Road.  And bird watchers that travel the road to see bald eagles in the winter will surely want to add the Piasa Bird to their life list.",2011-02-14 02:37:56,-1.02584,0.20193306,0.415417
2203,6VpDJzG9JidwfRPsXMCNCg,4V6vZgVCfEfYwXFK3tnTQQ,ddDsQxYYJJDOoGRSZin8NQ,4.0,0,0,0,I was surprised on my last trip to Philly that they have these shops now to make pretzel buying easier.  Pretzels were a great price and tasted just like I am used to.  They have several dipping options and they even sell sandwhiches and other items besides just the pretzels.,2012-12-06 21:33:21,-0.44641036,0.07397852,0.7476031
2204,da_47v77IYfUKs52_e43VQ,VllshpEAU55i0hOk7PybNQ,jix9Vl-uIgl39Gqx75QaLg,2.0,3,0,0,"Not one of the better Worldmark properties. There were just so many things wrong with our unit and we had to call maintenance in several times. Plus, we had to re-wash the linens and towels .. ick. Another drawback is that this property is about 15 miles (or more) of light city driving from almost everything you would want to see.",2011-04-24 16:50:33,-2.1292064,-0.33491445,0.37569785
2205,QkcHl2zC5qGcA-Ixq78PHA,WVqS85AUR20gbSFkuKH8Ig,Tt4byMYA7FvAkQ3MigcJWQ,3.0,2,0,0,"Mojito's has stabilized after a year and a half of being open.  Locally-owwned & managed, it has stable, friendly staff & good drinks. And, it is CLEAN !
The patio bar is a neat place to cool off, catch some live jazz, and watch the tourists.  It is bicycle-friendly, ""park"" your bike way in back, near the restrooms.
We live here and frequently do ""bar-hops"" on weekends; both  on-foot or while biking.  We never miss Mojito's.
 
Try the calamari appetizer. 

Rick",2012-10-14 01:08:14,-0.24509372,0.889267,0.29912597
2206,CbEr_--YIa2j-ssUXZzGzQ,tiRba1tzxv7wChx-gnADnQ,lcn6StZVaNI4y48I6fp3pQ,1.0,10,0,0,I echo the many complaints filed here about Park Place ID property management and I only rented from them for 4 months and still lost a third of deposit to unreasonable maintenance issues and for filter that I replaced and was less than 30 days old. I was warned they would not give back full refund and left place in better condition than when moved in so not a reputable place to do business with so stay away if possible.,2017-04-20 22:56:55,-2.5246365,-0.27942213,-0.121229686
2207,gz1X1i357zh3UljlH8qSxQ,cKBvS0MPN35UTJrn2DvBcg,SlLfWzeYOrVBxCd-0QILZQ,1.0,3,2,0,"Stay away! 

Food is decent, but the service is atrocious -- enough so that I can only give a single star. It took well over an hour to get served our main course, and we practically had to beg for our appetizers to come out sooner. Getting napkins, silverware, and water refills was a chore too.

Some sort of acknowledgement that service was lacking would have been nice; maybe an apology. Then again, asking for extra plates to allow our kids to share noodles drew an eye roll from the waiter. 

So, if you want an ok meal, accompanied by legendary bad service, leave the kids at home, because this is your place. Just remember to pick up extra money at the ATM to pay the babysitter.

Oh, and PS, if you have to go to the bathroom, I suggest holding it in. The restrooms are disgusting. Paper, soap and other liquids everywhere. And there was a bloody napkin on the floor in the men's room. 

Yep, one star.",2017-05-14 22:55:20,0.4734428,-1.2301509,-0.80389464
2208,Bnyonx7dLdZDaPxutuxR6w,1HJTU0r9osPKymXeJw1INA,nnoeKWNEPYPoYHqMsPTodg,1.0,1,0,0,"Yelp you are doing the Tucson community quite a disservice by ""filtering"" my review of the Pima Pet Clinic.  I took the time to write out my issues with Pima Pet Clinic and they decided to filter my review and not count it.  Thanks for nothing.  What a joke.",2012-06-29 23:57:52,-1.9868718,-0.47825176,0.29172185
2209,FF0onbDyAwgAtVJAgbHbPw,HLXe0icUVoQ0yGi3QMEf2g,KDcHC6Es_jv4tloj0NP6gA,5.0,2,0,0,"I had Family air come out to house to do an annual HVAC check up before turning my home into a rental property. 
The technician that came out was fantastic. I got up on the roof with him and he explained to me everything that he would be doing and didn't mind that I was up there while he worked (you'll be surprised what you find on your roof I tell ya haha). 

The capacitor on my AC unit was old/worn and was causing it to draw more electricity than needed. He recommended that I change it out and showed me the power draw difference. 

The cost was very reasonable with no surprises! 
A+ Service
A+ Communication 
A+ Technician Knowledge 

I would recommend anyone in need of an AC Tune Up/or with any HVAC needs call Family Air if you're comparing companies. They are fast, friendly, honest, and do business with integrity! 

Thanks guys! I look forward for my 2016 AC unit checkup!",2015-11-20 19:22:24,-1.9101409,-0.9844847,-0.14985462
2210,u4AWb1vqdkDjhPi3fOewfg,i71NCgfIOahuW58s8cd_KA,A2q7d-CBM2-81tVkmS4JMw,3.0,0,0,0,"The Eldorado buffet is about the same as all casino buffets, okay food, great service, not a spectacular selection. We went on a week day for lunch and it was suprisingly busy, but we still got excellent service from our waitress. Pleased with the service and the price of about $10 per person but the food did not amaze so, we will not be returning.",2012-10-11 03:03:53,0.2933973,-0.15954329,-0.1425063
2211,MYn5nD2CUK8SdKHg2SO-Jg,4zdMBPYHRL1cAt3MxrOywA,UX3eq0WsVva-cqlVrzyzFg,2.0,0,0,0,"They say they are open until midnight, what they fail to mention is that it is only the bar. I went there at 10pm and the kitchen was closed, and looked to be closed for a while. There was only one person inside, she was at the bar and didn't see me for a hot minute. Not going back here.",2015-07-31 19:19:41,-1.1651303,-0.286974,-1.7223105
2212,1tWqA257fsERsViIB83-pQ,q_cbLWqJhfPPjYiRlDh6xQ,lRbHFOIFuusN2WOR_ypQ_A,4.0,0,0,0,"Great breakfast! I came here Friday morning (8am) to catch up with a friend. It wasn't crowded at all but when we left around 930 it had started to pick up. Ants Pants is a small cafe with a pretty good menu. I ordered the veggie sweet potato hash and my friend ate the dark chocolate banana pancakes. I enjoyed my sweet potato hash though I didn't really taste the ginger or horseradish in the aioli and thought it was a tad overpriced. Nonetheless, it was filling and pretty good food and my friend enjoyed her pancakes. The service was really great as well - refilled our waters and coffee and were generally nice. Remember that it's cash only (ATM inside).",2017-08-12 18:38:30,0.33635563,-0.64363635,-0.046420287
2213,UCrLd3hzJOgZHWqti_AGtQ,Wjia69bHEb7xeWMlxWNPGA,encfXG_jrG1M6gX1IqrHrw,3.0,2,1,2,"2.5 Stars

Ballyhoo Grill is one of those restaurants that has survived forever, in good times and bad.  Their food has also had those same swings - both good and bad, but overall, it is certainly okay. If you are not in a time crunch, and you're in the area, it might be worth a trip.

My most recent trip, I visited with a party of six.  Right from the start, we asked for bread, since they heat it up fresh. We didn't actually get that bread and olive oil to dip in until we had our lunch. I had the blackened grouper sandwich with rice and black beans for my meal.  It was fine, although overall not much flavor, even though the fish was blackened, served on a fresh bun, with a generous portion of rice and beans. 

Another member of my party had a salad with tuna, and I would not order that for myself. Bagged iceberg lettuce, with a few pieces of seared tuna on it, and saturated in dressing. I will say that the tuna looked fresh; one of my past experiences, which lead to me not eating here for years, was being served gray, yes gray, tuna!  ICK!

Service was friendly but slow, even though we had an experienced waitress. Food also took a while to come out.  Rounded up because the food was better than my previous visit, but it still has a way to go.",2017-05-03 13:27:43,0.41878676,-0.43603826,-0.39305696
2214,nwgMHdYKLHvlNg1gqRSFrA,YinE1gjoqa8j171uRnZqQg,EtKSTHV5Qx_Q7Aur9o4kQQ,1.0,0,1,0,"Walked in for the first time after a drink next door at Tinto (which was very nice and the bartender was pleasant, Dan). Squeezed us in at a small round for 2. Ordered a Blanton's rocks and they were out. Went with our second choice and the drinks never came. Server was too busy talking to other tables. He was overwhelmed with the amount of tables he had I think. We never got our drinks so we got up and left without ordering dinner.",2014-09-10 15:22:44,-0.4382694,-0.86511064,-1.1826102
2215,k2Tq7nUFufn_tii68Psd8g,XE47gj4pEP0opaXg_n5tuQ,qrVCN6M272dDdEKPB1E44w,4.0,0,0,0,"I usually go here simply because it is the closest distributor to my apartment, but thier selection is actually quite good. They always have plenty of Dogfish and Rogue and the standard city prices. Not the most pleasant location aesthetically ( it's basically a warehouse) but it gets the job done. My one main concern is that there is no heating or air conditioning, which beer connoisseurs will tell you has an effect on flavor.",2011-08-05 23:33:24,-0.98146105,0.8923912,-0.07384452
2216,Ki5CvJy9KgF0OkXzg2C6DQ,Y9F1S-OgSSPZl8tcIg4DcA,DJJtybSWY0BygESsSrabqg,3.0,1,0,1,"Meh.  This place is close by where I live so I have tried this place several times.  The service is a little...well..rude, but it's to be expected.  Their hotdogs taste great but always give me a stomach ache.  Their hours are kinda weird so you can only catch them during the day.  They're inexpensive but inconsistent with their prices.  Despite everything, I think  that this place is worth it if your stomach can take it :).",2009-06-10 02:46:57,-0.47376722,0.42012948,-0.054521937
2217,ix_EUee7VXXZtx9uqFfECw,yHY5QyJmeVsywaKkCojU6Q,uIZwBkvWicqyWraXvYOipw,2.0,1,0,0,We were really looking forward to the menu and were disappointed. The restaurant is very loud. Our server was forgetful. We waited 45 minutes between courses and our food was cold. The wrong desserts came out but then our server gave them to us complimentary in addition to ours choices. The dessert was good but everything else was forgettable.,2015-11-21 01:26:41,0.57868195,-1.4964619,-1.0383039
2218,eQv86Qkp85Eb9wcUTov7iA,u5NGYcoDnydfRbbfji0ZKA,cto4RiUSQ6iLIDtbG7RsEA,5.0,0,0,0,Dave was our knight in shining armour! Our motorhome broken down on I 75 north just outside of Wesley Chapel. He picked us up and gave us fantastic advice where to tow our MH to for service.  Came back the next morning and helped us move the MH into the service yard.  So personable! Highly highly recommend.,2018-05-10 22:52:12,-1.9950844,0.19736649,0.6111724
